name,시장유형,소재지도로명주소,시장개설주기,lat,long,점포수,,,,,,,
양정시장,상설장,부산광역시 부산진구 동평로420번길 18,매일,35.172765,129.069762,110,,,,,,,
양정전통시장,상설장,부산광역시 부산진구 동평로 410,매일,35.173594,129.069435,98,,,,,,,
연지시장,상설장,부산광역시 부산진구 연지로 14,매일,35.170905,129.0513996,83,,,,,,,
전포놀이터시장,상설장,부산광역시 부산진구 서전로67번길 27-3,매일,35.15899025,129.067009,70,,,,,,,
초읍시장,상설장,부산광역시 부산진구 성지로51번길 60,매일,35.177317,129.052891,58,,,,,,,
구포축산물도매시장,상설장,부산광역시 북구 사상로583번길 25,매일,35.196195,128.9892003,205,,,,,,,
덕천시장,상설장,부산광역시 북구 만덕대로78번길 22,매일,35.211216,129.013403,112,,,,,,,
만덕2동제일상가시장,상설장,부산광역시 북구 함박봉로140번길 109,매일,35.202239,129.036129,47,,,,,,,
만덕시장,상설장,부산광역시 북구 만덕1로24번길 8,매일,35.214497,129.035371,47,,,,,,,
정이있는구포시장,상설장+5일장,부산광역시 북구 구포시장2길 8,3일+8일,35.208355,129.003854,1036,,,,,,,
감전시장,상설장,부산광역시 사상구 새벽로168번길 21-6,매일,35.156141,128.984607,146,,,,,,,
감전제일상가시장,상설장,부산광역시 사상구 새벽로168번길 21-11,매일,35.156325,128.984548,57,,,,,,,
구덕대림상가,상설장,부산광역시 사상구 학감대로49번길 62,매일,35.13532021,128.992241,29,,,,,,,
르네시떼시장,상설장,부산광역시 사상구 광장로 7,매일,35.164336,128.977716,2620,,,,,,,
모라전통시장,상설장,부산광역시 사상구 사상로 483,매일,35.187631,128.987437,83,,,,,,,
복이있는덕포시장,상설장,부산광역시 사상구 사상로293번길 12,매일,35.171281,128.982255,175,,,,,,,
부산산업용재유통상가,상설장,부산광역시 사상구 새벽로 131,매일,35.153279,128.9810797,841,,,,,,,
부산산업용품상협동조합,상설장,부산광역시 사상구 괘감로 37,매일,35.159755,128.980434,1006,,,,,,,
부산새벽시장,상설장,부산광역시 사상구 새벽로 141,매일,35.154143,128.982432,295,,,,,,,
사상시장,상설장,부산광역시 사상구 사상로250번길 58,매일,35.166657,128.985508,205,,,,,,,
영해종합시장,상설장,부산광역시 사상구 학감대로 109-10,매일,35.140709,128.987964,30,,,,,,,
우신종합상가,상설장,부산광역시 사상구 백양대로 880,매일,35.183113,128.991282,189,,,,,,,
주례럭키종합상가,상설장,부산광역시 사상구 가야대로284번길 12,매일,35.148752,129.00292,78,,,,,,,
주례현대무지개상가,상설장,부산광역시 사상구 주례로 93,매일,35.144964,129.004986,117,,,,,,,
초량전통시장,상설장,부산광역시 동구 초량로13번길 24,매일,35.118039,129.039667,158,,,,,,,
범일골목시장,상설장,부산광역시 동구 범곡북로 28,매일,35.141825,129.053019,80,,,,,,,
국민시장,상설장,부산광역시 동래구 사직북로33번길 31,매일,35.198401,129.058233,78,,,,,,,
금성상가시장,상설장,부산광역시 동래구 우장춘로4번길 23-8,매일,35.208176,129.071943,14,,,,,,,
동래시장,상설장,부산광역시 동래구 동래시장길 14,매일,35.203809,129.085939,343,,,,,,,
명장시장,상설장,부산광역시 동래구 명장로64번길 12,매일,35.204013,129.107484,46,,,,,,,
사직시장,상설장,부산광역시 동래구 사직북로34번길 48,매일,35.200056,129.062319,140,,,,,,,
서원시장,상설장,부산광역시 동래구 충렬대로359번길 55,매일,35.200388,129.099019,53,,,,,,,
수안인정시장,상설장,부산광역시 동래구 충렬대로245번길 8,매일,35.201496,129.0865801,243,,,,,,,
안락상가시장,상설장,부산광역시 동래구 충렬대로410번길 21,매일,35.195498,129.103316,59,,,,,,,
온천인정시장,상설장,부산광역시 동래구 온천장로125번길 41-2,매일,35.223114,129.083149,129,,,,,,,
충렬상가시장,상설장,부산광역시 동래구 충렬대로459번길 73-10,매일,35.198096,129.109954,108,,,,,,,
가야벽산상가,상설장,부산광역시 부산진구 엄광로 68,매일,35.146613,129.026989,80,,,,,,,
개금골목시장,상설장,부산광역시 부산진구 가야공원로14번길 85,매일,35.151833,129.024794,195,,,,,,,
개금큰시장,상설장,부산광역시 부산진구 엄광로 15,매일,35.148534,129.017886,67,,,,,,,
골드테마거리,상설장,부산광역시 부산진구 범일로 134,매일,35.141939,129.059775,324,,,,,,,
국제상가,상설장,부산광역시 부산진구 백양관문로 104-1,매일,35.168441,129.028207,100,,,,,,,
당감골목시장,상설장,부산광역시 부산진구 당감로16번길 22,매일,35.163283,129.0408703,125,,,,,,,
당감새시장,상설장,부산광역시 부산진구 백양대로60번길 64,매일,35.165061,129.0421399,121,,,,,,,
당감시장,상설장,부산광역시 부산진구 백양대로60번길 39-9,매일,35.163911,129.041836,43,,,,,,,
동평새시장,상설장,부산광역시 부산진구 백양순환로164번길 13-2,매일,35.166667,129.040887,65,,,,,,,
부산전자종합시장,상설장,부산광역시 부산진구 부전로 196,매일,35.163752,129.062435,135,,,,,,,
부산평화시장,상설장,부산광역시 부산진구 자유평화로 7,매일,35.141697,129.060675,900,,,,,,,
부전기장골목시장,상설장,부산광역시 부산진구 중앙대로775번길 21,매일,35.16220022,129.061239,60,,,,,,,
부전농수산물새벽시장,상설장,부산광역시 부산진구 부전로 156,매일,35.162253,129.058302,330,,,,,,,
부전상가,상설장,부산광역시 부산진구 중앙대로755번길 21,매일,35.160346,129.059551,735,,,,,,,
부전시장,상설장,부산광역시 부산진구 중앙대로783번길 23,매일,35.163234,129.060906,229,,,,,,,
부전인삼시장,상설장,부산광역시 부산진구 중앙대로783번길 23,매일,35.163234,129.060906,60,,,,,,,
태능엔터피아,상설장,서울특별시 중랑구 동일로129길 35,매일,37.599223,127.077505,47,,,,,,,
명지시장,상설장,부산광역시 강서구 신포길17번길 27,매일,35.112541,128.931598,115,,,,,,,
구서오시게시장,상설장,부산광역시 금정구 구서로 12,매일,35.247358,129.089774,93,,,,,,,
금사제일상가시장,상설장,부산광역시 금정구 개좌로 81,매일,35.220451,129.112571,32,,,,,,,
부곡상가시장,상설장,부산광역시 금정구 부곡로 107,매일,35.225485,129.091517,136,,,,,,,
서동시장,상설장,부산광역시 금정구 서동로141번길 21,매일,35.216412,129.102359,72,,,,,,,
서동전통골목시장,상설장,부산광역시 금정구 서동로 143,매일,35.215284,129.102246,175,,,,,,,
서동향토시장,상설장,부산광역시 금정구 서부로 21-1,매일,35.215937,129.103355,153,,,,,,,
장성시장,상설장,부산광역시 금정구 수림로61번길 53,매일,35.237442,129.085557,28,,,,,,,
장전상가시장,상설장,부산광역시 금정구 부산대학로49번길 13,매일,35.23084994,129.086107,57,,,,,,,
기장시장,상설장,부산광역시 기장군 기장읍 읍내로104번길 12,매일,35.24406017,129.215363,149,,,,,,,
감만시장,상설장,부산광역시 남구 홍곡로 17,매일,35.116344,129.082161,63,,,,,,,
남광시장,상설장,부산광역시 남구 홍곡로 359,매일,35.123923,129.088718,57,,,,,,,
대연시장,상설장,부산광역시 남구 못골로 56,매일,35.13567985,129.088421,69,,,,,,,
동성하이타운시장,상설장,부산광역시 남구 천제등로 11,매일,35.133571,129.087532,340,,,,,,,
못골골목시장,상설장,부산광역시 남구 못골로 66-1,매일,35.135861,129.089637,150,,,,,,,
새감만종합시장,상설장,부산광역시 남구 홍곡로 3,매일,35.116334,129.081711,30,,,,,,,
용호1동골목시장,상설장,부산광역시 남구 용호로106번길 56,매일,35.12436007,129.110204,130,,,,,,,
용호골목시장,상설장,부산광역시 남구 용호로177번길 5,매일,35.116407,129.1114604,113,,,,,,,
용호삼성시장,상설장,부산광역시 남구 용호로106번길 40,매일,35.123899,129.110538,37,,,,,,,
용호시장,상설장,부산광역시 남구 동명로152번길 93,매일,35.114912,129.112773,62,,,,,,,
우암골목시장,상설장,부산광역시 남구 장고개로 9-1,매일,35.126166,129.070923,130,,,,,,,
부산자유시장,상설장,부산광역시 동구 조방로 48,매일,35.140974,129.0610402,1776,,,,,,,
부산남문시장,상설장,부산광역시 동구 범일로65번길 8,매일,35.135925,129.058687,192,,,,,,,
부산진시장,상설장,부산광역시 동구 진시장로 24,매일,35.136423,129.058836,1070,,,,,,,
성북시장,상설장,부산광역시 동구 성북로 56,매일,35.138733,129.048753,117,,,,,,,
수정시장,상설장,부산광역시 동구 고관로 106,매일,35.128258,129.046392,69,,,,,,,
수정전통시장,상설장,부산광역시 동구 중앙대로371번길 50,매일,35.13011972,129.0463697,115,,,,,,,
초량상가시장,상설장,부산광역시 동구 초량로 15,매일,35.118907,129.039981,100,,,,,,,
광희패션몰,상설장,서울특별시 중구 마장로1길 21,매일,37.568673,127.011916,1190,,,,,,,
남대문시장,상설장,서울특별시 중구 남대문시장4길 21,매일,37.559186,126.977654,5400,,,,,,,
남평화시장,상설장,서울특별시 중구 장충단로 282-10,매일,37.569171,127.010836,500,,,,,,,
대림상가,상설장,서울특별시 중구 을지로 201,매일,37.566931,127.000409,410,,,,,,,
동평화시장,상설장,서울특별시 중구 청계천로 318,매일,37.569357,127.013791,1280,,,,,,,
동화상가,상설장,서울특별시 중구 장충단로13길 34,매일,37.568605,127.006912,975,,,,,,,
방산종합시장,상설장,서울특별시 중구 동호로37길 20,매일,37.568724,127.000806,1240,,,,,,,
에리어식스(벨포스트),상설장,서울특별시 중구 마장로 19,매일,37.568142,127.011974,393,,,,,,,
삼익패션타운,상설장,서울특별시 중구 남대문시장8길 7,매일,37.560435,126.978957,1062,,,,,,,
서울중앙시장,상설장,서울특별시 중구 퇴계로85길 36,매일,37.567383,127.019763,216,,,,,,,
숭례문수입상가,상설장,서울특별시 중구 소월로 3,매일,37.559372,126.976203,565,,,,,,,
신중부시장,상설장,서울특별시 중구 을지로30길 29,매일,37.565534,126.999406,749,,,,,,,
신중앙시장,상설장,서울특별시 중구 퇴계로85길 36,매일,37.567383,127.019763,114,,,,,,,
신평화패션타운,상설장,서울특별시 중구 청계천로 298,매일,37.569454,127.0110696,1266,,,,,,,
약수시장,상설장,서울특별시 중구 다산로 114-7,매일,37.554034,127.010765,219,,,,,,,
자유상가,상설장,서울특별시 중구 남대문로 36,매일,37.560959,126.979767,180,,,,,,,
제일평화시장,상설장,서울특별시 중구 마장로 13,매일,37.568514,127.011402,800,,,,,,,
청평화시장,상설장,서울특별시 중구 청계천로 334,매일,37.569467,127.014936,1037,,,,,,,
통일상가,상설장,서울특별시 중구 청계천로 260-14,매일,37.568908,127.006316,627,,,,,,,
평화시장,상설장,서울특별시 중구 청계천로 274,매일,37.569426,127.008048,2170,,,,,,,
황학시장,상설장,서울특별시 중구 퇴계로85길 36,매일,37.567383,127.019763,116,,,,,,,
동성타워프라자,상설장,서울특별시 중랑구 봉화산로 221,매일,37.608028,127.097205,83,,,,,,,
동원전통종합시장,상설장,서울특별시 중랑구 상봉로11길 27-3,매일,37.589824,127.092107,127,,,,,,,
면목골목시장,상설장,서울특별시 중랑구 사가정로50길 84,매일,37.577485,127.084436,93,,,,,,,
사가정시장,상설장,서울특별시 중랑구 면목로44길 16,매일,37.581081,127.089379,135,,,,,,,
신아타운,상설장,서울특별시 중랑구 봉화산로 194,매일,37.606453,127.094707,150,,,,,,,
우림골목시장,상설장,서울특별시 중랑구 망우로62길 52-4,매일,37.596772,127.098272,127,,,,,,,
중랑교종합상가,상설장,서울특별시 중랑구 망우로32길 23,매일,37.592948,127.077115,67,,,,,,,
중랑동부시장(동부골목시장),상설장,서울특별시 중랑구 중랑천로10길 61,매일,37.592442,127.076325,125,,,,,,,
석수시장,상설장,경기도 안양시 만안구 석천로171번길 20,매일,37.4128602,126.907998,58,,,,,,,
안양관양시장,상설장,경기도 안양시 동안구 관평로336번길 31,매일,37.405225,126.95931,106,,,,,,,
안양남부시장,상설장,경기도 안양시 만안구 장내로140번길 51,매일,37.395935,126.924953,180,,,,,,,
안양중앙인정시장,상설장,경기도 안양시 만안구 냉천로185번길 8,매일,37.396485,126.919569,410,,,,,,,
안양호계종합시장,상설장,경기도 안양시 동안구 흥안대로133번길 34,매일,37.372536,126.9592998,180,,,,,,,
중앙시장,상설장,경기도 안양시 만안구 냉천로 196,매일,37.397568,126.919668,315,,,,,,,
양수리전통시장(양평양수리시장),상설장,경기도 양평군 양서면 양수로150번길 3-15,매일,37.545073,127.319795,108,,,,,,,
양평물맑은시장,상설장+5일장,경기도 양평군 양평읍 양평장터길 15,3일+8일,37.490932,127.492562,392,,,,,,,
용문천년시장,상설장+5일장,경기도 양평군 용문면 용문시장2길 11,5일+10일,37.483963,127.594756,163,,,,,,,
전곡재래시장,상설장,경기도 연천군 전곡읍 전곡로172번길 4-19,매일,38.027062,127.068174,64,,,,,,,
오색시장,5일장,경기도 오산시 오산로272번길 21,3일+8일,37.151324,127.070941,356,,,,,,,
용인중앙시장,상설장+5일장,경기도 용인시 처인구 금령로107번길 13,5일,37.236714,127.207858,530,,,,,,,
죽전로데오상점가전통시장,상설장,경기도 용인시 수지구 용구대로 2725-1,매일,37.328767,127.108059,155,,,,,,,
부곡도깨비시장,상설장,경기도 의왕시 부곡시장길 18,매일,37.319466,126.950706,116,,,,,,,
의정부시장,상설장,경기도 의정부시 시민로143번길 40,매일,37.739451,127.051183,39,,,,,,,
의정부제일시장,상설장,경기도 의정부시 태평로73번길 20,매일,37.740127,127.050068,334,,,,,,,
의정부청과야채시장,상설장,경기도 의정부시 호국로1346번길 141,매일,37.73855004,127.052708,66,,,,,,,
관고전통시장,상설장,경기도 이천시 중리천로31번길 22,매일,37.28081972,127.440361,127,,,,,,,
사기막골도자기시장,상설장,경기도 이천시 경충대로2993번길 24,매일,37.294823,127.411979,56,,,,,,,
장호원전통시장,상설장,경기도 이천시 장호원읍 장감로77번길 14,매일,37.118088,127.631251,69,,,,,,,
광탄시장,상설장,경기도 파주시 광탄면 혜음로 1114,매일,37.781461,126.848476,115,,,,,,,
금촌명동로시장,상설장,경기도 파주시 명동길 53,매일,37.763307,126.773343,80,,,,,,,
금촌문화로시장,상설장,경기도 파주시 문화로 89-1,매일,37.762248,126.774878,116,,,,,,,
금촌전통시장,상설장+5일장,경기도 파주시 금정24길 18-6,1일+6일,37.762615,126.773877,98,,,,,,,
문산자유시장,상설장,경기도 파주시 문산읍 문향로 57,매일,37.856727,126.783942,116,,,,,,,
봉일천시장,상설장+5일장,경기도 파주시 조리읍 봉천로 33-1,2일+7일,37.743531,126.807848,65,,,,,,,
적성전통시장,상설장+5일장,경기도 파주시 적성면 청송로 1023,5일+10일,37.954609,126.918669,86,,,,,,,
남문패션1번가시장,상설장,경기도 수원시 팔달구 정조로758번길 24,매일,37.275626,127.018108,156,,,,,,,
매산시장,상설장,경기도 수원시 팔달구 권선로 477,매일,37.264571,127.003354,103,,,,,,,
못골종합시장,상설장,경기도 수원시 팔달구 수원천로258번길 10-12,매일,37.276028,127.020773,89,,,,,,,
미나리광시장,상설장,경기도 수원시 팔달구 수원천로 266-4,매일,37.277277,127.019639,60,,,,,,,
북수원시장,상설장,경기도 수원시 장안구 파장로82번길 9,매일,37.307027,126.992167,153,,,,,,,
시민상가시장,상설장,경기도 수원시 팔달구 팔달문로4번길 19,매일,37.276684,127.017985,54,,,,,,,
역전시장,상설장,경기도 수원시 팔달구 매산로 2-10,매일,37.266302,127.002339,200,,,,,,,
연무시장,상설장,경기도 수원시 장안구 월드컵로428번길 10,매일,37.29396045,127.025977,193,,,,,,,
영동시장,상설장,경기도 수원시 팔달구 수원천로255번길 6,매일,37.276816,127.0186603,305,,,,,,,
장안문거북시장,상설장,경기도 수원시 장안구 수성로382번길 24(영화동),매일,37.293149,127.013966,137,,,,,,,
정자시장,상설장,경기도 수원시 장안구 수성로261번길 16,매일,37.29069027,127.000881,150,,,,,,,
조원시장,상설장,경기도 수원시 장안구 조원로89번길 8,매일,37.300784,127.015339,125,,,,,,,
지동시장,상설장,경기도 수원시 팔달구 팔달문로 19,매일,37.277883,127.019628,236,,,,,,,
팔달문시장,상설장,경기도 수원시 팔달구 정조로770번길 17,매일,37.276856,127.017886,239,,,,,,,
화서시장,상설장,경기도 수원시 팔달구 동말로 72,매일,37.278578,127.0020898,203,,,,,,,
시흥삼미시장,상설장,경기도 시흥시 삼미시장2길 35,매일,37.440407,126.7838201,157,,,,,,,
정왕시장,상설장,경기도 시흥시 정왕시장길 51,매일,37.345806,126.748569,75,,,,,,,
도일시장,상설장+5일장,경기도 시흥시 도일로 100-1,3일+8일,37.339515,126.784076,56,,,,,,,
스타프라자전통시장,상설장,경기도 안산시 상록구 화랑로 513,매일,37.320816,126.844722,222,,,,,,,
신안코아,상설장,경기도 안산시 상록구 반석로 44,매일,37.295016,126.864574,139,,,,,,,
신안프라자전통시장,상설장,경기도 안산시 상록구 반석로 54,매일,37.296475,126.865821,103,,,,,,,
안산시시민시장,상설장+5일장,경기도 안산시 단원구 화랑로 149,5일+10일,37.325372,126.805088,218,,,,,,,
월드프라자,상설장,경기도 안산시 상록구 본삼로 60,매일,37.300555,126.866449,234,,,,,,,
안성맞춤시장,상설장,경기도 안성시 시장길 37,매일,37.006631,127.270353,123,,,,,,,
일죽시장,상설장+5일장,경기도 안성시 일죽면 금일로 467,1일+6일,37.093369,127.478422,109,,,,,,,
죽산시장,5일장,경기도 안성시 죽산면 중서길 8-9,5일+10일,37.075988,127.423389,110,,,,,,,
중앙시장,상설장,경기도 안성시 장기로45번길 30,매일,37.006562,127.268796,64,,,,,,,
박달시장,상설장,경기도 안양시 만안구 양화로 132-3,매일,37.404646,126.909619,124,,,,,,,
금호행복시장(금호시장),상설장,경기도 성남시 분당구 내정로165번길 38,매일,37.376661,127.116239,166,,,,,,,
단대전통시장,상설장,경기도 성남시 중원구 광명로 289,매일,37.44434033,127.158328,78,,,,,,,
돌고래시장,상설장,경기도 성남시 분당구 내정로174번길 42,매일,37.371531,127.122168,141,,,,,,,
동신종합시장,상설장,경기도 성남시 분당구 돌마로 361,매일,37.370623,127.122966,90,,,,,,,
모란종합시장,상설장,경기도 성남시 중원구 성남대로 1127,매일,37.43033963,127.128887,120,,,,,,,
미래그린시장,상설장,경기도 성남시 분당구 불정로386번길 10,매일,37.373416,127.138036,98,,,,,,,
미래타운제2종합시장,상설장,경기도 성남시 분당구 불정로376번길 31,매일,37.372255,127.138871,60,,,,,,,
분당우성시장,상설장,경기도 성남시 분당구 중앙공원로40번길 42,매일,37.378182,127.132382,81,,,,,,,
분당종합시장,상설장,경기도 성남시 분당구 돌마로366번길 42,매일,37.36718028,127.126749,44,,,,,,,
상대원시장,상설장,경기도 성남시 중원구 희망로344번길 6,매일,37.435979,127.158772,185,,,,,,,
성남남한산성시장(은행골목시장),상설장,경기도 성남시 중원구 산성대로518번길 7,매일,37.456955,127.164434,74,,,,,,,
야탑에이스코아시장,상설장,경기도 성남시 분당구 야탑로 64,매일,37.409503,127.125979,21,,,,,,,
은행시장,상설장,경기도 성남시 중원구 산성대로 526,매일,37.457586,127.164485,51,,,,,,,
코끼리시장,상설장,경기도 성남시 분당구 내정로166번길 7-6,매일,37.373112,127.120422,138,,,,,,,
코코프라자시장,상설장,경기도 성남시 분당구 서현로210번길 20,매일,37.385857,127.124037,64,,,,,,,
하대원공설시장,상설장,경기도 성남시 중원구 마지로 118,매일,37.427466,127.142237,105,,,,,,,
현대시장,상설장,경기도 성남시 수정구 수정북로 18,매일,37.441701,127.131979,50,,,,,,,
현대시장(분당),상설장,경기도 성남시 분당구 중앙공원로40번길 8,매일,37.379706,127.13017,106,,,,,,,
현대프라자시장,상설장,경기도 성남시 분당구 돌마로 364,매일,37.369986,127.123663,96,,,,,,,
모란가축시장,상설장,경기도 성남시 중원구 성남대로 1127,매일,37.43033963,127.128887,109,,,,,,,
미금현대벤처빌시장,상설장,경기도 성남시 분당구 돌마로90번길 8,매일,37.349284,127.111774,123,,,,,,,
범한프라자시장,상설장,경기도 성남시 분당구 불정로376번길 37,매일,37.371629,127.139444,87,,,,,,,
청구문화시장,상설장,경기도 성남시 분당구 내정로165번길 38,매일,37.376661,127.116239,96,,,,,,,
구매탄시장,상설장,경기도 수원시 영통구 매여울로53번길 50-1,매일,37.272603,127.041922,128,,,,,,,
구천동공구상가,상설장,경기도 수원시 팔달구 수원천로199번길 5,매일,37.272122,127.017359,104,,,,,,,
권선종합시장,상설장,경기도 수원시 권선구 세권로 185,매일,37.256099,127.0245796,109,,,,,,,
남문로데오시장,상설장,경기도 수원시 팔달구 행궁로 88,매일,37.274637,127.015525,194,,,,,,,
서정리시장,상설장+5일장,경기도 평택시 서정역로 40,2일+7일,37.057844,127.055923,100,,,,,,,
구리전통시장,상설장,경기도 구리시 검배로6번길 31,매일,37.599543,127.139904,308,,,,,,,
군포역전시장,상설장,경기도 군포시 군포로538번길 7-3,매일,37.354074,126.946888,56,,,,,,,
산본시장,상설장,경기도 군포시 산본천로183번길 6,매일,37.370164,126.93853,203,,,,,,,
양곡시장,상설장,경기도 김포시 양촌읍 양곡1로 42-2,매일,37.654464,126.623808,76,,,,,,,
양곡오라니장터시장,상설장,경기도 김포시 양촌읍 양곡1로 54,매일,37.655373,126.623525,70,,,,,,,
통진시장,상설장,경기도 김포시 통진읍 서암로84번길 29,매일,37.691295,126.599701,120,,,,,,,
남양주장현 전통시장,5일장,경기도 남양주시 진접읍 장현로 77,7일,37.717616,127.180891,175,,,,,,,
동두천제일시장,상설장,경기도 동두천시 정장로 11-12,매일,37.905174,127.052223,47,,,,,,,
동두천큰시장,상설장,경기도 동두천시 큰시장로 52,매일,37.900491,127.052074,104,,,,,,,
세아프라자상가,상설장,경기도 동두천시 큰시장로 64,매일,37.900719,127.050596,368,,,,,,,
중앙시장,상설장,경기도 동두천시 중앙로285번길 9,매일,37.906902,127.0537404,201,,,,,,,
강남시장,상설장,경기도 부천시 옥산로154번길 20,매일,37.507222,126.781306,113,,,,,,,
고리울동굴시장,상설장,경기도 부천시 고리울로64번길 27,매일,37.525844,126.8226996,68,,,,,,,
부천상동시장,상설장,경기도 부천시 석천로60번길 51,매일,37.492357,126.764271,132,,,,,,,
부천자유시장,상설장,경기도 부천시 자유로 33,매일,37.484111,126.779942,277,,,,,,,
부천제일시장,상설장,경기도 부천시 고강로40번길 55,매일,37.527927,126.808958,149,,,,,,,
중동사랑시장(부천중동시장),상설장,경기도 부천시 부흥로200번길 28,매일,37.49490038,126.764334,104,,,,,,,
부천한신시장,상설장,경기도 부천시 은성로76번길 10,매일,37.47482997,126.799034,94,,,,,,,
소사종합시장,상설장,경기도 부천시 호현로474번길 27,매일,37.479115,126.794234,58,,,,,,,
신흥시장,상설장,경기도 부천시 평천로721번길 14-2,매일,37.515556,126.77102,68,,,,,,,
역곡남부시장,상설장,경기도 부천시 부광로16번길 33,매일,37.48252978,126.811538,75,,,,,,,
역곡상상시장(역곡북부시장),상설장,경기도 부천시 부일로749번길 31,매일,37.487578,126.811894,110,,,,,,,
오정시장,상설장,경기도 부천시 부천로470번길 50,매일,37.525974,126.785705,70,,,,,,,
원미부흥시장,상설장,경기도 부천시 부천로96번길 81,매일,37.492193,126.789969,54,,,,,,,
원미종합시장,상설장,경기도 부천시 조종로49번길 21-3,매일,37.493682,126.790178,106,,,,,,,
원종종합시장,상설장,경기도 부천시 삼작로 394,매일,37.519712,126.805569,51,,,,,,,
원종중앙시장,상설장,경기도 부천시 성오로124번길 47,매일,37.525065,126.802317,72,,,,,,,
조공시장,상설장,경기도 부천시 범안로8번길 11,매일,37.480408,126.805245,38,,,,,,,
덕하시장(덕하공설시장),상설장,울산광역시 울주군 청량읍 덕하장터1길 9,매일,35.491126,129.305477,22,,,,,,,
봉계공설시장,상설장+5일장,울산광역시 울주군 두동면 계명3길 9,4일+9일,35.713382,129.199174,18,,,,,,,
언양공설시장,상설장+5일장,울산광역시 울주군 언양읍 남천로 6,2일+7일,35.562624,129.126317,58,,,,,,,
언양종합상가시장,상설장,울산광역시 울주군 언양읍 장터1길 22,매일,35.5637001,129.125696,98,,,,,,,
구역전시장,상설장,울산광역시 중구 구역전길 24-2,매일,35.55730008,129.328413,81,,,,,,,
구역전전통시장,상설장,울산광역시 중구 구역전길 8,매일,35.555907,129.327959,48,,,,,,,
반구시장,상설장,울산광역시 중구 반구정14길 25,매일,35.558061,129.344242,78,,,,,,,
병영시장,상설장,울산광역시 중구 병영로 14,매일,35.570559,129.346293,65,,,,,,,
서동시장,상설장,울산광역시 중구 동천5길 12,매일,35.581341,129.346979,80,,,,,,,
선우시장,상설장,울산광역시 중구 곽남14길 37,매일,35.57119003,129.3421097,68,,,,,,,
성남프라자,상설장,울산광역시 중구 중앙3길 6,매일,35.554516,129.31755,131,,,,,,,
신울산종합시장,상설장,울산광역시 중구 서원6길 11,매일,35.561238,129.337362,50,,,,,,,
옥골시장,상설장,울산광역시 중구 중앙시장길 17-7,매일,35.555238,129.322959,77,,,,,,,
울산시장,상설장,울산광역시 중구 구교로 35,매일,35.555468,129.328409,358,,,,,,,
중앙전통시장,상설장,울산광역시 중구 중앙시장길 2,매일,35.555183,129.322294,237,,,,,,,
태화종합시장,상설장+5일장,울산광역시 중구 화진1길 4,5일+10일,35.556233,129.307356,157,,,,,,,
학성새벽시장,상설장,울산광역시 중구 새벽시장3길 20,매일,35.556433,129.332944,193,,,,,,,
우정전통시장,상설장+5일장,울산광역시 중구 당산3길 31,5일+10일,35.555008,129.310424,102,,,,,,,
가평잣고을전통시장,상설장+5일장,경기도 가평군 가평읍 가화로 116-1,5일+10일,37.830115,127.513822,128,,,,,,,
능곡시장,상설장+5일장,경기도 고양시 덕양구 능곡로 12,2일+7일,37.621351,126.820779,77,,,,,,,
덕이동패션1번지,상설장,경기도 고양시 일산서구 탄중로101번길 13,매일,37.693021,126.755787,72,,,,,,,
원당시장,상설장,경기도 고양시 덕양구 호국로790번길 17,매일,37.656281,126.837253,69,,,,,,,
일산시장,상설장+5일장,경기도 고양시 일산서구 일청로12번길 9,3일+8일,37.685623,126.770826,90,,,,,,,
과천새서울프라자시장,상설장,경기도 과천시 별양상가2로 20,매일,37.426827,126.992556,175,,,,,,,
제일쇼핑시장,상설장,경기도 과천시 별양상가2로 14,매일,37.427328,126.992998,76,,,,,,,
광명새마을시장,상설장,경기도 광명시 광명로 831,매일,37.473654,126.8513997,148,,,,,,,
광명전통시장,상설장,경기도 광명시 광이로13번길 17-5,매일,37.479948,126.856165,315,,,,,,,
경안시장,상설장+5일장,경기도 광주시 중앙로123번길 13,3일+8일,37.41005973,127.256769,73,,,,,,,
송강시장,상설장,대전광역시 유성구 구즉로 74-7,매일,36.43519975,127.386608,57,,,,,,,
문창전통시장,상설장,대전광역시 중구 보문로20번길 22,매일,36.315511,127.4381799,205,,,,,,,
부사전통시장,상설장,대전광역시 중구 대종로316번길 16,매일,36.314141,127.435374,64,,,,,,,
산성전통시장,상설장,대전광역시 중구 대둔산로 420,매일,36.306558,127.387126,56,,,,,,,
오류전통시장,상설장,대전광역시 중구 계룡로882번길 72,매일,36.321959,127.407951,55,,,,,,,
용두전통시장,상설장,대전광역시 중구 계룡로881번길 53,매일,36.323407,127.414567,33,,,,,,,
유천전통시장,상설장,대전광역시 중구 문화로105번길 113,매일,36.317211,127.3954896,67,,,,,,,
태평전통시장,상설장,대전광역시 중구 수침로55번길 56,매일,36.325945,127.397694,145,,,,,,,
(주)신정시장,상설장,울산광역시 남구 월평로47번길 7,매일,35.542338,129.3102795,87,,,,,,,
(주)야음시장,상설장,울산광역시 남구 수암로 234,매일,35.524057,129.331373,90,,,,,,,
수암상가시장,상설장,울산광역시 남구 수암로128번길 12,매일,35.526976,129.320765,88,,,,,,,
수암종합시장,상설장,울산광역시 남구 수암로 128-2,매일,35.527474,129.320845,56,,,,,,,
신정상가시장,상설장,울산광역시 남구 월평로47번길 15,매일,35.543007,129.310117,252,,,,,,,
신정평화시장,상설장,울산광역시 남구 봉월로67번길 17,매일,35.53834025,129.303536,62,,,,,,,
