name,lat,long,,,,,,,,,,,
신흥시장,37.515556,126.77102,,,,,,,,,,,
역곡남부시장,37.48252978,126.811538,,,,,,,,,,,
역곡상상시장(역곡북부시장),37.487578,126.811894,,,,,,,,,,,
오정시장,37.525974,126.785705,,,,,,,,,,,
원미부흥시장,37.492193,126.789969,,,,,,,,,,,
원미종합시장,37.493682,126.790178,,,,,,,,,,,
원종종합시장,37.519712,126.805569,,,,,,,,,,,
원종중앙시장,37.525065,126.802317,,,,,,,,,,,
조공시장,37.480408,126.805245,,,,,,,,,,,
덕하시장(덕하공설시장),35.491126,129.305477,,,,,,,,,,,
봉계공설시장,35.713382,129.199174,,,,,,,,,,,
언양공설시장,35.562624,129.126317,,,,,,,,,,,
언양종합상가시장,35.5637001,129.125696,,,,,,,,,,,
구역전시장,35.55730008,129.328413,,,,,,,,,,,
구역전전통시장,35.555907,129.327959,,,,,,,,,,,
반구시장,35.558061,129.344242,,,,,,,,,,,
병영시장,35.570559,129.346293,,,,,,,,,,,
서동시장,35.581341,129.346979,,,,,,,,,,,
선우시장,35.57119003,129.3421097,,,,,,,,,,,
성남프라자,35.554516,129.31755,,,,,,,,,,,
신울산종합시장,35.561238,129.337362,,,,,,,,,,,
옥골시장,35.555238,129.322959,,,,,,,,,,,
울산시장,35.555468,129.328409,,,,,,,,,,,
중앙전통시장,35.555183,129.322294,,,,,,,,,,,
태화종합시장,35.556233,129.307356,,,,,,,,,,,
학성새벽시장,35.556433,129.332944,,,,,,,,,,,
우정전통시장,35.555008,129.310424,,,,,,,,,,,
가평잣고을전통시장,37.830115,127.513822,,,,,,,,,,,
능곡시장,37.621351,126.820779,,,,,,,,,,,
덕이동패션1번지,37.693021,126.755787,,,,,,,,,,,
원당시장,37.656281,126.837253,,,,,,,,,,,
일산시장,37.685623,126.770826,,,,,,,,,,,
과천새서울프라자시장,37.426827,126.992556,,,,,,,,,,,
제일쇼핑시장,37.427328,126.992998,,,,,,,,,,,
광명새마을시장,37.473654,126.8513997,,,,,,,,,,,
광명전통시장,37.479948,126.856165,,,,,,,,,,,
경안시장,37.41005973,127.256769,,,,,,,,,,,
송강시장,36.43519975,127.386608,,,,,,,,,,,
문창전통시장,36.315511,127.4381799,,,,,,,,,,,
부사전통시장,36.314141,127.435374,,,,,,,,,,,
산성전통시장,36.306558,127.387126,,,,,,,,,,,
오류전통시장,36.321959,127.407951,,,,,,,,,,,
용두전통시장,36.323407,127.414567,,,,,,,,,,,
유천전통시장,36.317211,127.3954896,,,,,,,,,,,
태평전통시장,36.325945,127.397694,,,,,,,,,,,
(주)신정시장,35.542338,129.3102795,,,,,,,,,,,
(주)야음시장,35.524057,129.331373,,,,,,,,,,,
수암상가시장,35.526976,129.320765,,,,,,,,,,,
수암종합시장,35.527474,129.320845,,,,,,,,,,,
신정상가시장,35.543007,129.310117,,,,,,,,,,,
신정평화시장,35.53834025,129.303536,,,,,,,,,,,
야음상가시장,35.523615,129.331864,,,,,,,,,,,
울산번개시장,35.520238,129.336771,,,,,,,,,,,
울산산업공구월드,35.535785,129.342638,,,,,,,,,,,
남목전통시장,35.542724,129.427387,,,,,,,,,,,
대송농수산물시장,35.499209,129.420649,,,,,,,,,,,
동울산종합시장,35.508831,129.425429,,,,,,,,,,,
월봉시장,35.509669,129.426029,,,,,,,,,,,
염포시장(신전시장),35.535526,129.390746,,,,,,,,,,,
호계공설시장,35.623616,129.355738,,,,,,,,,,,
화봉시장(화봉종합시장),35.58881997,129.365826,,,,,,,,,,,
곡천공설시장,35.465618,129.2096999,,,,,,,,,,,
남창옹기종기시장,35.416687,129.282781,,,,,,,,,,,
덕신1차시장,35.435244,129.309352,,,,,,,,,,,
덕신2차시장,35.429349,129.310023,,,,,,,,,,,
양동산업용품시장,35.151171,126.906622,,,,,,,,,,,
양동수산전통시장,35.153235,126.90166,,,,,,,,,,,
화정동서부시장,35.153041,126.879282,,,,,,,,,,,
법동시장,36.366225,127.431573,,,,,,,,,,,
송촌시장,36.364638,127.439864,,,,,,,,,,,
신탄진시장,36.449153,127.426507,,,,,,,,,,,
중리시장,36.36558954,127.426389,,,,,,,,,,,
가양시장,36.346263,127.443199,,,,,,,,,,,
대전도매시장,36.330202,127.432919,,,,,,,,,,,
대전상가시장,36.321788,127.436652,,,,,,,,,,,
신도시장,36.349521,127.447114,,,,,,,,,,,
신중앙시장,36.327297,127.433635,,,,,,,,,,,
용운시장,36.327816,127.460585,,,,,,,,,,,
인동시장,36.322532,127.435913,,,,,,,,,,,
자유도매시장,36.329237,127.432006,,,,,,,,,,,
전통중앙도매상가,36.329826,127.433704,,,,,,,,,,,
중앙도매시장,36.32956033,127.433185,,,,,,,,,,,
중앙메가프라자,36.3267299,127.433958,,,,,,,,,,,
중앙상가시장,36.329615,127.431126,,,,,,,,,,,
중앙종합시장,36.328592,127.432202,,,,,,,,,,,
도마큰시장,36.315806,127.381367,,,,,,,,,,,
한민시장,36.334621,127.384001,,,,,,,,,,,
정서진중앙시장,37.518572,126.675938,,,,,,,,,,,
연수구옥련시장,37.424622,126.64683,,,,,,,,,,,
연수송도역전시장,37.426458,126.657694,,,,,,,,,,,
신포시장,37.471462,126.627812,,,,,,,,,,,
신흥시장,37.46606007,126.636624,,,,,,,,,,,
인천종합어시장,37.454136,126.607164,,,,,,,,,,,
1913송정역시장(송정역전매일시장),35.135564,126.791534,,,,,,,,,,,
비아5일시장,35.221358,126.825266,,,,,,,,,,,
송정5일시장,35.13707956,126.796906,,,,,,,,,,,
송정매일시장,35.137449,126.796845,,,,,,,,,,,
우산매일시장,35.165248,126.801486,,,,,,,,,,,
월곡시장,35.171297,126.809648,,,,,,,,,,,
무등시장,35.135926,126.894542,,,,,,,,,,,
봉선시장,35.129051,126.910002,,,,,,,,,,,
남광주시장,35.13929961,126.9208104,,,,,,,,,,,
남광주해뜨는시장,35.138963,126.921252,,,,,,,,,,,
대인시장,35.154013,126.916534,,,,,,,,,,,
산수시장,35.153487,126.929733,,,,,,,,,,,
동부시장,35.173886,126.916337,,,,,,,,,,,
두암시장,35.171578,126.9293897,,,,,,,,,,,
말바우시장,35.172978,126.921361,,,,,,,,,,,
운암시장,35.173373,126.882004,,,,,,,,,,,
광주양동시장,35.153907,126.902558,,,,,,,,,,,
양동건어물시장,35.153168,126.9033302,,,,,,,,,,,
양동경열로시장,35.153668,126.900847,,,,,,,,,,,
양동닭전길시장,35.152819,126.903996,,,,,,,,,,,
양동복개상가,35.153599,126.903928,,,,,,,,,,,
월봉시장,35.4949852,129.4248536,,,,,,,,,,,
인천남부종합시장,37.447375,126.678396,,,,,,,,,,,
인천용남시장,37.451898,126.665849,,,,,,,,,,,
토지금고시장,37.45154989,126.637802,,,,,,,,,,,
학익시장,37.443515,126.664965,,,,,,,,,,,
간석자유시장,37.463884,126.715343,,,,,,,,,,,
구월도매전통시장,37.443246,126.705221,,,,,,,,,,,
구월시장,37.452867,126.720496,,,,,,,,,,,
만수시장,37.459983,126.732151,,,,,,,,,,,
인천모래내전통시장,37.453836,126.721334,,,,,,,,,,,
장승백이전통시장,37.446564,126.735227,,,,,,,,,,,
동부시장,37.476998,126.645248,,,,,,,,,,,
송림공구상가,37.483591,126.662211,,,,,,,,,,,
송현시장,37.476161,126.634643,,,,,,,,,,,
인천산업유통사업협동조합,37.484828,126.654796,,,,,,,,,,,
중앙시장,37.475353,126.633345,,,,,,,,,,,
현대시장,37.477487,126.646124,,,,,,,,,,,
일신시장(부일종합시장),37.48472019,126.743279,,,,,,,,,,,
부평깡시장,37.497888,126.726541,,,,,,,,,,,
부평문화의거리,37.494082,126.725005,,,,,,,,,,,
부평종합시장,37.496498,126.726619,,,,,,,,,,,
십정종합시장(열우물전통시장),37.473402,126.695504,,,,,,,,,,,
진흥종합시장,37.496947,126.725706,,,,,,,,,,,
가좌시장,37.494139,126.683398,,,,,,,,,,,
신거북시장,37.503286,126.672989,,,,,,,,,,,
인천강남시장,37.511221,126.671995,,,,,,,,,,,
인천축산물시장,37.478993,126.688457,,,,,,,,,,,
고흥전통시장,34.60799792,127.2858602,,,,,,,,,,,
녹동전통시장,34.52795492,127.1374082,,,,,,,,,,,
도화전통시장,34.50993323,127.3221312,,,,,,,,,,,
과역전통시장,34.679021,127.3626871,,,,,,,,,,,
동강전통시장,34.78056847,127.334821,,,,,,,,,,,
화원시장,35.80125417,128.4997367,,,,,,,,,,,
현풍백년도깨비시장,35.694751,128.442243,,,,,,,,,,,
논공시장,35.774035,128.4216852,,,,,,,,,,,
구지시장,35.657765,128.412578,,,,,,,,,,,
논공중앙시장,35.72838744,128.446519,,,,,,,,,,,
서문시장2지구종합상가,35.868815,128.579531,,,,,,,,,,,
서문시장5지구,35.868085,128.578464,,,,,,,,,,,
서문시장건해산물상가,35.868143,128.579488,,,,,,,,,,,
서문시장제1지구직물시장,35.869394,128.579831,,,,,,,,,,,
서문시장제1지구포목시장,35.869394,128.579831,,,,,,,,,,,
약령시장,35.868127,128.5899204,,,,,,,,,,,
염매시장,35.866868,128.5916802,,,,,,,,,,,
서문시장4지구종합대체상가(베네시움),35.86673048,128.582723,,,,,,,,,,,
강화중앙시장(a동b동),37.746855,126.483862,,,,,,,,,,,
강화터미널상가,37.739777,126.490407,,,,,,,,,,,
강화풍물시장,37.741422,126.492869,,,,,,,,,,,
계산시장,37.5392795,126.724853,,,,,,,,,,,
계양산전통시장,37.548459,126.739243,,,,,,,,,,,
작전시장,37.532487,126.724325,,,,,,,,,,,
석바위시장,37.459171,126.691617,,,,,,,,,,,
신기시장,37.446898,126.678282,,,,,,,,,,,
용현시장,37.457561,126.650374,,,,,,,,,,,
곡성기차마을전통시장,35.279769,127.298438,,,,,,,,,,,
석곡전통시장,35.132944,127.254094,,,,,,,,,,,
옥과5일시장,35.275903,127.137953,,,,,,,,,,,
광양5일시장,34.971161,127.590453,,,,,,,,,,,
광양매일시장,34.97580974,127.585157,,,,,,,,,,,
광영상설시장,34.961446,127.7203697,,,,,,,,,,,
옥곡5일시장,34.988503,127.7002397,,,,,,,,,,,
중마시장,34.938203,127.6988496,,,,,,,,,,,
구례5일시장,35.210152,127.470081,,,,,,,,,,,
구례상설시장,35.209624,127.465757,,,,,,,,,,,
나주목사고을시장,35.036246,126.723767,,,,,,,,,,,
남평5일시장,35.045822,126.8415403,,,,,,,,,,,
다시5일시장,35.016104,126.635774,,,,,,,,,,,
영산포풍물시장,34.99199963,126.707267,,,,,,,,,,,
창평전통시장,35.238107,127.014907,,,,,,,,,,,
동부시장,34.804607,126.393455,,,,,,,,,,,
목포종합수산시장,34.78777034,126.389873,,,,,,,,,,,
신중앙시장,34.810255,126.377524,,,,,,,,,,,
자유시장,34.792964,126.403068,,,,,,,,,,,
중앙먹통시장,34.794046,126.381791,,,,,,,,,,,
청호시장,34.815381,126.424593,,,,,,,,,,,
항동시장,34.786009,126.385612,,,,,,,,,,,
무안전통시장,34.993487,126.472427,,,,,,,,,,,
일로전통시장,34.847535,126.494335,,,,,,,,,,,
녹차골보성향토시장(보성읍5일시장),34.765649,127.077232,,,,,,,,,,,
벌교5일시장,34.844938,127.345079,,,,,,,,,,,
벌교매일시장,34.843015,127.345993,,,,,,,,,,,
남양시장,37.20953077,126.8172094,,,,,,,,,,,
발안만세시장,37.13141607,126.9094648,,,,,,,,,,,
사강시장,37.21339383,126.7369184,,,,,,,,,,,
조암시장,37.08350022,126.818451,,,,,,,,,,,
오수시장,35.538438,127.326652,,,,,,,,,,,
임실시장,35.614451,127.282711,,,,,,,,,,,
산서시장,35.584495,127.395889,,,,,,,,,,,
장계시장,35.729438,127.582272,,,,,,,,,,,
장수시장,35.649102,127.517472,,,,,,,,,,,
모래내시장(전주),35.833567,127.143872,,,,,,,,,,,
전주남부시장,35.812786,127.147537,,,,,,,,,,,
전주신중앙시장(신중앙시장),35.824123,127.143482,,,,,,,,,,,
전주중앙상가,35.825226,127.142458,,,,,,,,,,,
서부시장상점가(서부시장 통합),35.805237,127.126663,,,,,,,,,,,
샘고을시장,35.562888,126.855106,,,,,,,,,,,
신태인시장,35.684721,126.887862,,,,,,,,,,,
정읍연지시장(정읍제2시장),35.573026,126.8469003,,,,,,,,,,,
진안고원시장,35.792633,127.429424,,,,,,,,,,,
강진읍시장,34.640343,126.774116,,,,,,,,,,,
마량5일시장,34.450956,126.816582,,,,,,,,,,,
병영5일시장,34.713802,126.815555,,,,,,,,,,,
고흥전통시장,34.608357,127.2866005,,,,,,,,,,,
과역전통시장,34.679452,127.3622598,,,,,,,,,,,
녹동전통시장,34.527877,127.138337,,,,,,,,,,,
도화전통시장,34.509792,127.321881,,,,,,,,,,,
동강전통시장,34.780568,127.334842,,,,,,,,,,,
남원공설시장,35.404617,127.375868,,,,,,,,,,,
남원인월시장,35.461532,127.602092,,,,,,,,,,,
용남시장,35.407105,127.376766,,,,,,,,,,,
무주시장(반딧불장터),36.004655,127.653474,,,,,,,,,,,
무풍시장(대덕산장터),35.969453,127.848794,,,,,,,,,,,
설천시장(삼도봉장터),36.009905,127.788019,,,,,,,,,,,
안성시장(덕유산장터),35.866567,127.653756,,,,,,,,,,,
부안상설시장,35.727115,126.732962,,,,,,,,,,,
줄포시장,35.587601,126.676855,,,,,,,,,,,
동계시장,35.439542,127.239806,,,,,,,,,,,
복흥시장,35.431843,126.932756,,,,,,,,,,,
순창시장,35.37186989,127.145059,,,,,,,,,,,
고산미소시장,35.974075,127.205412,,,,,,,,,,,
봉동시장,35.938722,127.167071,,,,,,,,,,,
삼례시장,35.910613,127.073586,,,,,,,,,,,
매일시장,35.940398,126.949674,,,,,,,,,,,
북부시장,35.948222,126.956591,,,,,,,,,,,
서동시장,35.942705,126.950551,,,,,,,,,,,
익산 구시장,35.93153044,126.952341,,,,,,,,,,,
익산금마시장,35.992183,127.053425,,,,,,,,,,,
익산남부시장,35.931945,126.953379,,,,,,,,,,,
익산장(익산북부장),35.951228,126.956625,,,,,,,,,,,
중앙시장,35.94206031,126.949733,,,,,,,,,,,
함열시장,36.080829,126.958522,,,,,,,,,,,
황등시장,35.99888044,126.952476,,,,,,,,,,,
강진시장,35.529069,127.161038,,,,,,,,,,,
관촌시장,35.678781,127.2676801,,,,,,,,,,,
성환이화시장,36.918106,127.130913,,,,,,,,,,,
천안역전시장,36.809908,127.148908,,,,,,,,,,,
정산시장,36.410594,126.948018,,,,,,,,,,,
청양전통시장,36.450487,126.801846,,,,,,,,,,,
안면도수산시장(안면도장터),36.516356,126.346008,,,,,,,,,,,
태안서부시장,36.753193,126.296659,,,,,,,,,,,
태안동부시장(태안특산물전통시장),36.752243,126.299027,,,,,,,,,,,
갈산정기시장,36.603698,126.550554,,,,,,,,,,,
광천전통시장,36.499838,126.625246,,,,,,,,,,,
홍성상설시장,36.599738,126.663709,,,,,,,,,,,
홍성전통시장,36.602151,126.668023,,,,,,,,,,,
고창전통시장,35.432666,126.698771,,,,,,,,,,,
대산전통시장,35.340107,126.598979,,,,,,,,,,,
무장전통시장,35.414428,126.560604,,,,,,,,,,,
상하전통시장,35.44408963,126.491753,,,,,,,,,,,
해리전통시장,35.458656,126.542204,,,,,,,,,,,
흥덕전통시장,35.52059009,126.7002295,,,,,,,,,,,
군산공설시장,35.983171,126.720325,,,,,,,,,,,
군산수산물종합센터,35.993985,126.704742,,,,,,,,,,,
군산신영시장,35.985615,126.72012,,,,,,,,,,,
군산주공시장,35.965773,126.6954398,,,,,,,,,,,
대야전통시장,35.944855,126.816085,,,,,,,,,,,
명산시장,35.983736,126.709545,,,,,,,,,,,
역전종합시장,35.980989,126.720371,,,,,,,,,,,
금만시장,35.800143,126.8864204,,,,,,,,,,,
김제전통시장,35.801621,126.883719,,,,,,,,,,,
역전시장,35.79317041,126.901597,,,,,,,,,,,
원평공설시장(김제원평시장),35.714064,126.994732,,,,,,,,,,,
연산전통시장,36.21626966,127.216493,,,,,,,,,,,
화지중앙시장,36.208588,127.085011,,,,,,,,,,,
당진전통시장,36.889931,126.629607,,,,,,,,,,,
합덕전통시장,36.806166,126.7719699,,,,,,,,,,,
동부시장,36.349364,126.597,,,,,,,,,,,
보령중앙시장,36.351088,126.5932002,,,,,,,,,,,
보령한내시장,36.349626,126.595826,,,,,,,,,,,
현대시장(현대상가시장),36.348907,126.5969396,,,,,,,,,,,
부여시장,36.281494,126.907558,,,,,,,,,,,
부여중앙시장,36.281919,126.912189,,,,,,,,,,,
홍산시장,36.213933,126.757954,,,,,,,,,,,
대산종합시장,36.938005,126.433943,,,,,,,,,,,
서산동부전통시장(동부시장),36.781825,126.456447,,,,,,,,,,,
해미시장,36.711134,126.545568,,,,,,,,,,,
해미종합시장,36.711297,126.546494,,,,,,,,,,,
서천특화시장,36.075021,126.6868202,,,,,,,,,,,
장항전통시장,36.015561,126.694572,,,,,,,,,,,
둔포전통시장(둔포시장),36.929479,127.0360401,,,,,,,,,,,
온양온천시장(온양전통시장),36.783292,127.004232,,,,,,,,,,,
고덕시장,36.743926,126.705214,,,,,,,,,,,
삽교시장,36.687257,126.741287,,,,,,,,,,,
역전시장,36.687025,126.829854,,,,,,,,,,,
예산상설시장,36.677235,126.849451,,,,,,,,,,,
예산시장,36.677235,126.849451,,,,,,,,,,,
천안중앙시장(구 남산중앙시장),36.800721,127.149302,,,,,,,,,,,
병천시장,36.762422,127.298161,,,,,,,,,,,
성정시장,36.812666,127.139212,,,,,,,,,,,
교동시장,34.73908203,127.7299176,,,,,,,,,,,
해안로건어물상가시장,34.73953206,127.734506,,,,,,,,,,,
중앙선어시장,34.73913771,127.7370114,,,,,,,,,,,
도깨비시장,34.7633188,127.656583,,,,,,,,,,,
여수진남상가,34.74151572,127.733081,,,,,,,,,,,
흥국상가,34.76200819,127.6693332,,,,,,,,,,,
청주사창시장,36.633609,127.465298,,,,,,,,,,,
관아골상가,36.970122,127.935121,,,,,,,,,,,
충주농산물종합시장(중앙청과시장),37.003996,127.923084,,,,,,,,,,,
목행시장,37.013951,127.917328,,,,,,,,,,,
무학시장,36.974598,127.927263,,,,,,,,,,,
연원시장,36.989291,127.934803,,,,,,,,,,,
중앙어울림시장,36.971893,127.933612,,,,,,,,,,,
충주옹달샘시장,36.964688,127.932505,,,,,,,,,,,
충주자유시장,36.973931,127.930671,,,,,,,,,,,
"성서중심시장(성서시장,문화의거리 통합)",36.971337,127.932395,,,,,,,,,,,
산성시장활성화구역,36.454882,127.125678,,,,,,,,,,,
유구시장,36.552702,126.951856,,,,,,,,,,,
금산국제인삼시장(금산인삼국제시장),36.101918,127.4983403,,,,,,,,,,,
금산수삼센타,36.100102,127.4964497,,,,,,,,,,,
금산금빛시장(금산시장),36.099512,127.490976,,,,,,,,,,,
금산약초시장,36.100381,127.495473,,,,,,,,,,,
금산인삼쇼핑센타,36.101507,127.498959,,,,,,,,,,,
중부프라자,36.104534,127.491021,,,,,,,,,,,
강경대흥시장,36.155979,127.013675,,,,,,,,,,,
강경젓갈시장,36.157556,127.009806,,,,,,,,,,,
연무안심시장,36.130065,127.098252,,,,,,,,,,,
보성매일시장,34.76817999,127.080619,,,,,,,,,,,
대소시장,36.966545,127.485019,,,,,,,,,,,
삼성시장,37.018009,127.499198,,,,,,,,,,,
무극시장,36.992678,127.596004,,,,,,,,,,,
음성시장,36.938166,127.692127,,,,,,,,,,,
내토전통시장,37.137354,128.2124103,,,,,,,,,,,
덕산면전통시장,36.908585,128.1679799,,,,,,,,,,,
동문전통시장,37.138512,128.213525,,,,,,,,,,,
박달재전통시장,37.138549,128.021779,,,,,,,,,,,
제천약초시장,37.127889,128.219591,,,,,,,,,,,
제천역전한마음시장,37.129456,128.206909,,,,,,,,,,,
제천중앙시장,37.136628,128.2113,,,,,,,,,,,
증평장뜰재래시장,36.783392,127.5829505,,,,,,,,,,,
운수대통 생거진천전통시장,36.860708,127.451324,,,,,,,,,,,
진천중앙시장,36.856858,127.442374,,,,,,,,,,,
가경터미널시장,36.627361,127.435025,,,,,,,,,,,
밤고개자연시장(구 내덕자연시장),36.662415,127.488646,,,,,,,,,,,
내수전통시장,36.726267,127.536008,,,,,,,,,,,
복대가경시장,36.629518,127.443263,,,,,,,,,,,
북부시장,36.647973,127.486221,,,,,,,,,,,
사직시장,36.636143,127.476868,,,,,,,,,,,
서문시장,36.635112,127.485367,,,,,,,,,,,
오창전통시장,36.741741,127.455617,,,,,,,,,,,
원마루시장,36.609034,127.496411,,,,,,,,,,,
육거리종합시장,36.627938,127.488184,,,,,,,,,,,
중앙시장,36.638827,127.489215,,,,,,,,,,,
직지시장,36.646579,127.466328,,,,,,,,,,,
청주두꺼비시장(구수곡시장),36.617436,127.472992,,,,,,,,,,,
춘천번개시장,37.891833,127.726307,,,,,,,,,,,
춘천서부시장,37.884815,127.724649,,,,,,,,,,,
춘천중앙시장,37.878494,127.725754,,,,,,,,,,,
춘천풍물시장,37.866237,127.719584,,,,,,,,,,,
춘천후평시장,37.88079022,127.746783,,,,,,,,,,,
장성중앙시장,37.100684,129.009713,,,,,,,,,,,
황지자유시장,37.173039,129.041227,,,,,,,,,,,
봉평전통시장(봉평시장),37.615592,128.3772803,,,,,,,,,,,
진부전통시장,37.638217,128.557926,,,,,,,,,,,
평창대화시장,37.501103,128.453993,,,,,,,,,,,
평창올림픽시장(평창전통시장),37.367236,128.394783,,,,,,,,,,,
홍천시장,37.690539,127.885907,,,,,,,,,,,
홍천중앙시장,37.691083,127.886165,,,,,,,,,,,
화천재래시장,38.103905,127.706426,,,,,,,,,,,
횡성시장,37.489891,127.9867302,,,,,,,,,,,
괴산전통시장,36.811219,127.795024,,,,,,,,,,,
목도재래시장,36.871336,127.8549397,,,,,,,,,,,
청천전통시장,36.659142,127.737849,,,,,,,,,,,
단양구경시장(단양인정시장),36.982491,128.369981,,,,,,,,,,,
매포전통시장(매포재래시장),37.03422045,128.2990703,,,,,,,,,,,
보은전통시장,36.48430017,127.720115,,,,,,,,,,,
결초보은시장(구 보은종합시장),36.48292036,127.719321,,,,,,,,,,,
영동전통시장,36.174905,127.776141,,,,,,,,,,,
영동중앙시장,36.174667,127.7756995,,,,,,,,,,,
옥천공설시장,36.302513,127.567915,,,,,,,,,,,
옥천상가,36.302392,127.568213,,,,,,,,,,,
감곡시장,37.118229,127.639174,,,,,,,,,,,
삼척중앙시장,37.442103,129.164622,,,,,,,,,,,
속초종합중앙시장,38.204522,128.590191,,,,,,,,,,,
속초관광수산시장(구 속초중앙전통시장),38.205509,128.589294,,,,,,,,,,,
양구중앙시장,38.104106,127.989329,,,,,,,,,,,
양양전통시장,38.075063,128.623293,,,,,,,,,,,
서부공설시장,37.182924,128.466313,,,,,,,,,,,
서부아침시장,37.183319,128.466753,,,,,,,,,,,
영월종합상가시장,37.182893,128.466647,,,,,,,,,,,
문막시장,37.306036,127.815359,,,,,,,,,,,
미로예술원주중앙시장(원주중앙시장),37.350012,127.949192,,,,,,,,,,,
민속풍물시장,37.348987,127.954117,,,,,,,,,,,
북원상가시장,37.384379,127.948848,,,,,,,,,,,
원주남부시장,37.343015,127.954488,,,,,,,,,,,
자유시장,37.350229,127.948625,,,,,,,,,,,
중앙시민전통시장,37.351266,127.949714,,,,,,,,,,,
원통시장,38.122581,128.204617,,,,,,,,,,,
인제시장,38.067099,128.171077,,,,,,,,,,,
고한구공탄시장(고한시장),37.201322,128.854054,,,,,,,,,,,
임계사통팔달시장,37.495114,128.852574,,,,,,,,,,,
정선사북시장,37.227362,128.816217,,,,,,,,,,,
정선아리랑시장,37.38039035,128.665226,,,,,,,,,,,
동송시장,38.20880978,127.218876,,,,,,,,,,,
동송전통시장,38.208901,127.219278,,,,,,,,,,,
신철원시장,38.144727,127.310025,,,,,,,,,,,
와수시장,38.239466,127.439494,,,,,,,,,,,
제일종합시장,37.877481,127.726081,,,,,,,,,,,
춘천남부시장,37.870563,127.726049,,,,,,,,,,,
춘천동부시장,37.877235,127.734114,,,,,,,,,,,
송탄시장,37.082106,127.057024,,,,,,,,,,,
안중시장,36.987536,126.928259,,,,,,,,,,,
중앙시장,37.079891,127.052367,,,,,,,,,,,
통복시장,37.079891,127.052367,,,,,,,,,,,
운천전통시장,38.089942,127.272225,,,,,,,,,,,
일동전통시장,37.959775,127.319484,,,,,,,,,,,
덕풍전통시장,37.541539,127.202919,,,,,,,,,,,
신장전통시장,37.537887,127.207028,,,,,,,,,,,
남양시장,37.2090298,126.815997,,,,,,,,,,,
이현종합상가,35.191991,128.066133,,,,,,,,,,,
발안시장,37.131463,126.909461,,,,,,,,,,,
사강시장,37.213302,126.736004,,,,,,,,,,,
조암시장,37.082198,126.817042,,,,,,,,,,,
강릉동부시장,37.755842,128.902005,,,,,,,,,,,
강릉서부시장,37.755094,128.890799,,,,,,,,,,,
강릉성남시장,37.753737,128.899051,,,,,,,,,,,
주문진건어물시장,37.891142,128.828752,,,,,,,,,,,
주문진수산시장,37.890769,128.827973,,,,,,,,,,,
주문진종합시장,37.891224,128.826893,,,,,,,,,,,
중앙시장,37.754024,128.898623,,,,,,,,,,,
간성전통시장(천년고성시장),38.379997,128.4694501,,,,,,,,,,,
거진시장,38.447839,128.453961,,,,,,,,,,,
동쪽바다중앙시장,37.551048,129.108572,,,,,,,,,,,
동해남부재래시장,37.487611,129.103548,,,,,,,,,,,
묵호시장,37.552359,129.114195,,,,,,,,,,,
북평민속시장,37.482472,129.126028,,,,,,,,,,,
도계전두시장,37.229134,129.0428102,,,,,,,,,,,
도계중앙시장,37.23515044,129.045108,,,,,,,,,,,
삼척번개시장,37.430905,129.178578,,,,,,,,,,,
덕양시장,34.79852953,127.6321283,,,,,,,,,,,
봉산시장,34.73215573,127.7224122,,,,,,,,,,,
쌍봉시장,34.76414801,127.6649944,,,,,,,,,,,
진남시장,34.76425614,127.6641226,,,,,,,,,,,
제일시장,34.76419709,127.6646523,,,,,,,,,,,
㈜여수수산시장,34.73814206,127.7317636,,,,,,,,,,,
㈜여수수산물특화시장,34.736825,127.732856,,,,,,,,,,,
㈜중앙시장,34.74059589,127.732581,,,,,,,,,,,
㈜서시장,34.74179248,127.728651,,,,,,,,,,,
서시장주변시장,34.74083202,127.728382,,,,,,,,,,,
진주논개시장(장대시장),35.195066,128.087223,,,,,,,,,,,
진주중앙시장,35.193923,128.084889,,,,,,,,,,,
천전시장,35.185086,128.088304,,,,,,,,,,,
평거한보하이타운,35.172651,128.059257,,,,,,,,,,,
남지시장,35.389116,128.482493,,,,,,,,,,,
영산시장,35.457042,128.532598,,,,,,,,,,,
이방정기시장,35.601412,128.382842,,,,,,,,,,,
창녕상설시장,35.540073,128.497359,,,,,,,,,,,
가음정대상가,35.208051,128.696992,,,,,,,,,,,
가음정시장,35.208284,128.697798,,,,,,,,,,,
경민인터빌상가,35.231903,128.583819,,,,,,,,,,,
경창상가,35.220165,128.679326,,,,,,,,,,,
경화시장,35.156595,128.686369,,,,,,,,,,,
구암시장,35.249539,128.599644,,,,,,,,,,,
구암현대시장,35.248235,128.590728,,,,,,,,,,,
기산프라자,35.20526975,128.580814,,,,,,,,,,,
대동그린코아상가,35.244974,128.6698901,,,,,,,,,,,
곤양종합시장,35.056533,127.963346,,,,,,,,,,,
사천읍시장,35.084059,128.089011,,,,,,,,,,,
삼천포용궁수산시장,34.927435,128.071764,,,,,,,,,,,
삼천포종합시장,34.932344,128.078545,,,,,,,,,,,
삼천포중앙시장,34.928923,128.076715,,,,,,,,,,,
완사시장,35.131218,127.976343,,,,,,,,,,,
단계시장,35.377119,128.011143,,,,,,,,,,,
단성시장,35.297923,127.958061,,,,,,,,,,,
덕산시장,35.277033,127.837744,,,,,,,,,,,
산청시장,35.415302,127.876228,,,,,,,,,,,
생초시장,35.492426,127.836023,,,,,,,,,,,
덕계종합상설시장,35.369751,129.147156,,,,,,,,,,,
서창시장,35.416283,129.172015,,,,,,,,,,,
